data_hora,linha,estacao,produto,numero_serie,status,tempo_ciclo_segundos
2026-08-04 15:37:36,L03,POSTO05,PRODUTO_D,SN04000648,PASS,58
2026-08-04 15:38:24,L01,POSTO02,PRODUTO_D,SN04000649,PASS,54
2026-08-04 15:39:12,L02,POSTO04,PRODUTO_A,SN04000650,PASS,52
2026-08-04 15:40:00,L03,POSTO05,PRODUTO_B,SN04000651,PASS,58
2026-08-04 15:40:48,L02,POSTO03,PRODUTO_B,SN04000652,PASS,53
2026-08-04 15:41:36,L01,POSTO02,PRODUTO_A,SN04000653,PASS,43
2026-08-04 15:42:24,L04,POSTO07,PRODUTO_D,SN04000654,PASS,60
2026-08-04 15:43:12,L03,POSTO05,PRODUTO_C,SN04000655,PASS,62
2026-08-04 15:44:00,L02,POSTO04,PRODUTO_A,SN04000656,PASS,56
2026-08-04 15:44:48,L03,POSTO05,PRODUTO_B,SN04000657,PASS,44
2026-08-04 15:45:36,L04,POSTO08,PRODUTO_C,SN04000658,PASS,53
2026-08-04 15:46:24,L04,POSTO08,PRODUTO_B,SN04000659,PASS,53
2026-08-04 15:47:12,L02,POSTO03,PRODUTO_A,SN04000660,PASS,47
2026-08-04 15:48:00,L03,POSTO06,PRODUTO_B,SN04000661,PASS,56
2026-08-04 15:48:48,L01,POSTO02,PRODUTO_D,SN04000662,PASS,65
2026-08-04 15:49:36,L03,POSTO06,PRODUTO_B,SN04000663,PASS,48
2026-08-04 15:50:24,L03,POSTO06,PRODUTO_C,SN04000664,PASS,68
2026-08-04 15:51:12,L03,POSTO06,PRODUTO_D,SN04000665,PASS,62
2026-08-04 15:52:00,L03,POSTO05,PRODUTO_B,SN04000666,PASS,56
2026-08-04 15:52:48,L03,POSTO05,PRODUTO_A,SN04000667,PASS,54
2026-08-04 15:53:36,L02,POSTO04,PRODUTO_B,SN04000668,PASS,55
2026-08-04 15:54:24,L03,POSTO06,PRODUTO_D,SN04000669,PASS,62
2026-08-04 15:55:12,L03,POSTO05,PRODUTO_B,SN04000670,PASS,55
2026-08-04 15:56:00,L01,POSTO01,PRODUTO_A,SN04000671,PASS,42
2026-08-04 15:56:48,L01,POSTO02,PRODUTO_C,SN04000672,PASS,59
2026-08-04 15:57:36,L02,POSTO03,PRODUTO_D,SN04000673,PASS,63
2026-08-04 15:58:24,L02,POSTO03,PRODUTO_B,SN04000674,PASS,60
2026-08-04 15:59:12,L01,POSTO02,PRODUTO_B,SN04000675,PASS,49
2026-08-04 16:00:00,L02,POSTO03,PRODUTO_D,SN04000676,PASS,68
2026-08-04 16:00:48,L02,POSTO03,PRODUTO_D,SN04000677,FAIL,78
2026-08-04 16:01:36,L04,POSTO07,PRODUTO_C,SN04000678,PASS,64
2026-08-04 16:02:24,L03,POSTO06,PRODUTO_D,SN04000679,PASS,55
2026-08-04 16:03:12,L04,POSTO07,PRODUTO_A,SN04000680,PASS,49
2026-08-04 16:04:00,L03,POSTO06,PRODUTO_C,SN04000681,PASS,61
2026-08-04 16:04:48,L01,POSTO01,PRODUTO_B,SN04000682,PASS,67
2026-08-04 16:05:36,L01,POSTO01,PRODUTO_C,SN04000683,PASS,58
2026-08-04 16:06:24,L01,POSTO01,PRODUTO_B,SN04000684,PASS,49
2026-08-04 16:07:12,L02,POSTO03,PRODUTO_D,SN04000685,PASS,61
2026-08-04 16:08:00,L04,POSTO08,PRODUTO_C,SN04000686,FAIL,59
2026-08-04 16:08:48,L01,POSTO01,PRODUTO_B,SN04000687,PASS,42
2026-08-04 16:09:36,L04,POSTO07,PRODUTO_C,SN04000688,PASS,52
2026-08-04 16:10:24,L04,POSTO07,PRODUTO_C,SN04000689,PASS,60
2026-08-04 16:11:12,L01,POSTO01,PRODUTO_C,SN04000690,PASS,57
2026-08-04 16:12:00,L01,POSTO01,PRODUTO_B,SN04000691,PASS,49
2026-08-04 16:12:48,L01,POSTO02,PRODUTO_C,SN04000692,PASS,51
2026-08-04 16:13:36,L02,POSTO04,PRODUTO_A,SN04000693,PASS,50
2026-08-04 16:14:24,L02,POSTO04,PRODUTO_D,SN04000694,PASS,62
2026-08-04 16:15:12,L02,POSTO03,PRODUTO_C,SN04000695,PASS,63
2026-08-04 16:16:00,L03,POSTO05,PRODUTO_A,SN04000696,PASS,55
2026-08-04 16:16:48,L03,POSTO05,PRODUTO_B,SN04000697,PASS,52
2026-08-04 16:17:36,L02,POSTO04,PRODUTO_D,SN04000698,FAIL,62
2026-08-04 16:18:24,L03,POSTO05,PRODUTO_C,SN04000699,PASS,63
2026-08-04 16:19:12,L03,POSTO06,PRODUTO_A,SN04000700,PASS,49
2026-08-04 16:20:00,L02,POSTO03,PRODUTO_A,SN04000701,PASS,49
2026-08-04 16:20:48,L01,POSTO02,PRODUTO_C,SN04000702,PASS,54
2026-08-04 16:21:36,L04,POSTO08,PRODUTO_B,SN04000703,PASS,58
2026-08-04 16:22:24,L03,POSTO06,PRODUTO_D,SN04000704,PASS,63
2026-08-04 16:23:12,L03,POSTO06,PRODUTO_B,SN04000705,PASS,54
2026-08-04 16:24:00,L02,POSTO03,PRODUTO_C,SN04000706,PASS,63
2026-08-04 16:24:48,L01,POSTO02,PRODUTO_Y,SN04000707,PASS,55
2026-08-04 16:25:36,L03,POSTO06,PRODUTO_C,SN04000708,PASS,57
2026-08-04 16:26:24,L03,POSTO05,PRODUTO_D,SN04000709,PASS,60
2026-08-04 16:27:12,L03,POSTO06,PRODUTO_C,SN04000710,PASS,65
2026-08-04 16:28:00,L04,POSTO07,PRODUTO_D,SN04000711,PASS,65
2026-08-04 16:28:48,L02,POSTO04,PRODUTO_C,SN04000712,FAIL,57
2026-08-04 16:29:36,L01,POSTO02,PRODUTO_D,SN04000713,PASS,56
2026-08-04 16:30:24,L03,POSTO06,PRODUTO_D,SN04000714,PASS,66
2026-08-04 16:31:12,L02,POSTO03,PRODUTO_B,SN04000715,PASS,56
2026-08-04 16:32:00,L01,POSTO01,PRODUTO_C,SN04000716,PASS,57
2026-08-04 16:32:48,L01,POSTO01,PRODUTO_B,SN04000717,PASS,50
2026-08-04 16:33:36,L03,POSTO06,PRODUTO_A,SN04000718,PASS,50
2026-08-04 16:34:24,L02,POSTO04,PRODUTO_A,SN04000719,PASS,54
2026-08-04 16:35:12,L02,POSTO03,PRODUTO_A,SN04000720,PASS,48
2026-08-04 16:36:00,L01,POSTO02,PRODUTO_A,SN04000721,PASS,46
2026-08-04 16:36:48,L02,POSTO04,PRODUTO_D,SN04000722,PASS,62
2026-08-04 16:37:36,L03,POSTO06,PRODUTO_C,SN04000723,PASS,64
2026-08-04 16:38:24,L04,POSTO08,PRODUTO_D,SN04000724,PASS,65
2026-08-04 16:39:12,L02,POSTO04,PRODUTO_A,SN04000725,PASS,52
2026-08-04 16:40:00,L03,POSTO05,PRODUTO_A,SN04000726,PASS,39
2026-08-04 16:40:48,L01,POSTO02,PRODUTO_B,SN04000727,PASS,42
2026-08-04 16:41:36,L02,POSTO03,PRODUTO_B,SN04000728,PASS,57
2026-08-04 16:42:24,L01,POSTO01,PRODUTO_A,SN04000729,PASS,44
2026-08-04 16:43:12,L03,POSTO06,PRODUTO_D,SN04000730,PASS,56
2026-08-04 16:44:00,L04,POSTO08,PRODUTO_B,SN04000731,PASS,58
2026-08-04 16:44:48,L02,POSTO03,PRODUTO_D,SN04000732,PASS,60
2026-08-04 16:45:36,L01,POSTO02,PRODUTO_B,SN04000733,PASS,49
2026-08-04 16:46:24,L03,POSTO06,PRODUTO_X,SN04000734,PASS,53
2026-08-04 16:47:12,L02,POSTO04,PRODUTO_A,SN04000735,PASS,44
2026-08-04 16:48:00,L02,POSTO04,PRODUTO_C,SN04000736,PASS,52
2026-08-04 16:48:48,L03,POSTO06,PRODUTO_D,SN04000737,PASS,61
2026-08-04 16:49:36,L01,POSTO02,PRODUTO_D,SN04000738,PASS,68
2026-08-04 16:50:24,L01,POSTO01,PRODUTO_A,SN04000739,PASS,50
2026-08-04 16:51:12,L04,POSTO07,PRODUTO_X,SN04000740,PASS,63
2026-08-04 16:52:00,L03,POSTO06,PRODUTO_D,SN04000741,PASS,52
2026-08-04 16:52:48,L04,POSTO07,PRODUTO_B,SN04000742,PASS,56
2026-08-04 16:53:36,L03,POSTO06,PRODUTO_C,SN04000743,PASS,57
2026-08-04 16:54:24,L02,POSTO03,PRODUTO_C,SN04000744,PASS,59
2026-08-04 16:55:12,L01,POSTO01,PRODUTO_C,SN04000745,PASS,57
2026-08-04 16:56:00,L04,POSTO07,PRODUTO_C,SN04000746,PASS,58
2026-08-04 16:56:48,L04,POSTO08,PRODUTO_A,SN04000747,PASS,48
2026-08-04 16:57:36,L04,POSTO08,PRODUTO_B,SN04000748,PASS,65
2026-08-04 16:58:24,L03,POSTO05,PRODUTO_A,SN04000749,PASS,50
2026-08-04 16:59:12,L03,POSTO05,PRODUTO_D,SN04000750,PASS,70
2026-08-04 17:00:00,L03,POSTO05,PRODUTO_D,SN04000751,PASS,65
2026-08-04 17:00:48,L02,POSTO03,PRODUTO_B,SN04000752,PASS,62
2026-08-04 17:01:36,L01,POSTO02,PRODUTO_D,SN04000753,PASS,62
2026-08-04 17:02:24,L01,POSTO01,PRODUTO_B,SN04000754,PASS,53
2026-08-04 17:03:12,L02,POSTO03,PRODUTO_B,SN04000755,PASS,56
2026-08-04 17:04:00,L03,POSTO05,PRODUTO_A,SN04000756,PASS,49
2026-08-04 17:04:48,L02,POSTO04,PRODUTO_A,SN04000757,PASS,49
2026-08-04 17:05:36,L02,POSTO04,PRODUTO_C,SN04000758,PASS,56
2026-08-04 17:06:24,L02,POSTO03,PRODUTO_B,SN04000759,PASS,61
2026-08-04 17:07:12,L01,POSTO02,PRODUTO_B,SN04000760,PASS,45
2026-08-04 17:08:00,L01,POSTO01,PRODUTO_A,SN04000761,FAIL,59
2026-08-04 17:08:48,L02,POSTO04,PRODUTO_B,SN04000762,PASS,57
2026-08-04 17:09:36,L01,POSTO02,PRODUTO_B,SN04000763,PASS,43
2026-08-04 17:10:24,L01,POSTO01,PRODUTO_C,SN04000764,PASS,45
2026-08-04 17:11:12,L04,POSTO07,PRODUTO_B,SN04000765,PASS,57
2026-08-04 17:12:00,L02,POSTO04,PRODUTO_A,SN04000766,PASS,48
2026-08-04 17:12:48,L01,POSTO02,PRODUTO_A,SN04000767,PASS,45
2026-08-04 17:13:36,L03,POSTO05,PRODUTO_B,SN04000768,PASS,55
2026-08-04 17:14:24,L01,POSTO01,PRODUTO_C,SN04000769,PASS,54
2026-08-04 17:15:12,L04,POSTO08,PRODUTO_B,SN04000770,PASS,55
2026-08-04 17:16:00,L02,POSTO03,PRODUTO_A,SN04000771,PASS,48
2026-08-04 17:16:48,L01,POSTO02,PRODUTO_B,SN04000772,PASS,61
2026-08-04 17:17:36,L02,POSTO04,PRODUTO_C,SN04000773,PASS,59
2026-08-04 17:18:24,L01,POSTO01,PRODUTO_A,SN04000774,PASS,48
2026-08-04 17:19:12,L04,POSTO08,PRODUTO_D,SN04000775,PASS,64
2026-08-04 17:20:00,L04,POSTO08,PRODUTO_B,SN04000776,PASS,59
2026-08-04 17:20:48,L04,POSTO07,PRODUTO_A,SN04000777,PASS,50
2026-08-04 17:21:36,L01,POSTO01,PRODUTO_A,SN04000778,PASS,42
2026-08-04 17:22:24,L03,POSTO05,PRODUTO_D,SN04000779,PASS,58
2026-08-04 17:23:12,L02,POSTO03,PRODUTO_B,SN04000780,PASS,62
2026-08-04 17:24:00,L02,POSTO04,PRODUTO_C,SN04000781,PASS,65
2026-08-04 17:24:48,L04,POSTO08,PRODUTO_C,SN04000782,PASS,58
2026-08-04 17:25:36,L04,POSTO07,PRODUTO_A,SN04000783,PASS,52
2026-08-04 17:26:24,L03,POSTO06,PRODUTO_D,SN04000784,PASS,54
2026-08-04 17:27:12,L03,POSTO05,PRODUTO_C,SN04000785,PASS,68
2026-08-04 17:28:00,L02,POSTO04,PRODUTO_C,SN04000786,PASS,55
2026-08-04 17:28:48,L02,POSTO03,PRODUTO_B,SN04000787,PASS,61
2026-08-04 17:29:36,L01,POSTO02,PRODUTO_A,SN04000788,PASS,45
2026-08-04 17:30:24,L02,POSTO04,PRODUTO_C,SN04000789,PASS,66
2026-08-04 17:31:12,L03,POSTO06,PRODUTO_C,SN04000790,PASS,67
2026-08-04 17:32:00,L02,POSTO04,PRODUTO_A,SN04000791,PASS,57
2026-08-04 17:32:48,L02,POSTO04,PRODUTO_D,SN04000792,PASS,66
2026-08-04 17:33:36,L01,POSTO02,PRODUTO_D,SN04000793,PASS,54
2026-08-04 17:34:24,L02,POSTO03,PRODUTO_C,SN04000794,PASS,59
2026-08-04 17:35:12,L02,POSTO03,PRODUTO_C,SN04000795,PASS,56
2026-08-04 17:36:00,L03,POSTO05,PRODUTO_A,SN04000796,PASS,40
2026-08-04 17:36:48,L03,POSTO06,PRODUTO_A,SN04000797,PASS,42
2026-08-04 17:37:36,L04,POSTO07,PRODUTO_A,SN04000798,PASS,50
2026-08-04 17:38:24,L03,POSTO05,PRODUTO_D,SN04000799,PASS,62
2026-08-04 17:39:12,L01,POSTO01,PRODUTO_B,SN04000800,PASS,47
2026-08-04 17:40:00,L02,POSTO04,PRODUTO_B,SN04000801,PASS,62
2026-08-04 17:40:48,L02,POSTO04,PRODUTO_A,SN04000802,PASS,42
2026-08-04 17:41:36,L02,POSTO04,PRODUTO_A,SN04000803,PASS,53
2026-08-04 17:42:24,L02,POSTO04,PRODUTO_C,SN04000804,PASS,60
2026-08-04 17:43:12,L02,POSTO04,PRODUTO_A,SN04000805,PASS,43
2026-08-04 17:44:00,L04,POSTO07,PRODUTO_A,SN04000806,PASS,44
2026-08-04 17:44:48,L03,POSTO06,PRODUTO_B,SN04000807,PASS,53
2026-08-04 17:45:36,L01,POSTO02,PRODUTO_D,SN04000808,PASS,51
2026-08-04 17:46:24,L01,POSTO01,PRODUTO_A,SN04000809,PASS,45
2026-08-04 17:47:12,L02,POSTO03,PRODUTO_D,SN04000810,PASS,63
2026-08-04 17:48:00,L02,POSTO03,PRODUTO_A,SN04000811,PASS,48
2026-08-04 17:48:48,L01,POSTO02,PRODUTO_C,SN04000812,PASS,60
2026-08-04 17:49:36,L04,POSTO08,PRODUTO_C,SN04000813,PASS,56
2026-08-04 17:50:24,L01,POSTO01,PRODUTO_B,SN04000814,PASS,41
2026-08-04 17:51:12,L01,POSTO02,PRODUTO_A,SN04000815,PASS,45
2026-08-04 17:52:00,L03,POSTO06,PRODUTO_B,SN04000816,PASS,52
2026-08-04 17:52:48,L01,POSTO01,PRODUTO_A,SN04000817,PASS,53
2026-08-04 17:53:36,L02,POSTO03,PRODUTO_A,SN04000818,PASS,53
2026-08-04 17:54:24,L02,POSTO04,PRODUTO_C,SN04000819,PASS,64
2026-08-04 17:55:12,L01,POSTO02,PRODUTO_B,SN04000820,PASS,52
2026-08-04 17:56:00,L01,POSTO02,PRODUTO_Y,SN04000821,PASS,59
2026-08-04 17:56:48,L01,POSTO02,PRODUTO_D,SN04000822,PASS,51
2026-08-04 17:57:36,L03,POSTO06,PRODUTO_B,SN04000823,PASS,55
2026-08-04 17:58:24,L04,POSTO07,PRODUTO_B,SN04000824,PASS,55
2026-08-04 17:59:12,L03,POSTO06,PRODUTO_C,SN04000825,PASS,71
2026-08-04 18:00:00,L02,POSTO03,PRODUTO_D,SN04000826,PASS,65
2026-08-04 18:00:48,L03,POSTO05,PRODUTO_A,SN04000827,PASS,45
2026-08-04 18:01:36,L03,POSTO05,PRODUTO_D,SN04000828,PASS,58
2026-08-04 18:02:24,L03,POSTO05,PRODUTO_A,SN04000829,PASS,49
2026-08-04 18:03:12,L01,POSTO01,PRODUTO_D,SN04000830,PASS,67
2026-08-04 18:04:00,L01,POSTO01,PRODUTO_C,SN04000831,PASS,53
2026-08-04 18:04:48,L02,POSTO04,PRODUTO_C,SN04000832,PASS,49
2026-08-04 18:05:36,L01,POSTO01,PRODUTO_C,SN04000833,PASS,57
2026-08-04 18:06:24,L02,POSTO03,PRODUTO_A,SN04000834,PASS,45
2026-08-04 18:07:12,L01,POSTO01,PRODUTO_A,SN04000835,PASS,46
2026-08-04 18:08:00,L04,POSTO08,PRODUTO_A,SN04000836,PASS,53
2026-08-04 18:08:48,L03,POSTO06,PRODUTO_B,SN04000837,PASS,50
2026-08-04 18:09:36,L02,POSTO03,PRODUTO_C,SN04000838,PASS,41
2026-08-04 18:10:24,L01,POSTO01,PRODUTO_A,SN04000839,PASS,39
2026-08-04 18:11:12,L04,POSTO08,PRODUTO_A,SN04000840,PASS,53
2026-08-04 18:12:00,L04,POSTO07,PRODUTO_D,SN04000841,FAIL,66
2026-08-04 18:12:48,L03,POSTO05,PRODUTO_D,SN04000842,PASS,54
2026-08-04 18:13:36,L02,POSTO04,PRODUTO_B,SN04000843,PASS,62
2026-08-04 18:14:24,L02,POSTO04,PRODUTO_D,SN04000844,PASS,56
2026-08-04 18:15:12,L04,POSTO07,PRODUTO_A,SN04000845,PASS,37
2026-08-04 18:16:00,L02,POSTO03,PRODUTO_D,SN04000846,PASS,64
2026-08-04 18:16:48,L04,POSTO08,PRODUTO_A,SN04000847,PASS,47
2026-08-04 18:17:36,L01,POSTO02,PRODUTO_A,SN04000848,FAIL,52
2026-08-04 18:18:24,L03,POSTO05,PRODUTO_D,SN04000849,PASS,56
2026-08-04 18:19:12,L02,POSTO04,PRODUTO_D,SN04000850,PASS,60
2026-08-04 18:20:00,L03,POSTO06,PRODUTO_A,SN04000851,PASS,47
2026-08-04 18:20:48,L03,POSTO06,PRODUTO_C,SN04000852,PASS,60
2026-08-04 18:21:36,L01,POSTO02,PRODUTO_D,SN04000853,PASS,66
2026-08-04 18:22:24,L04,POSTO08,PRODUTO_A,SN04000854,PASS,53
2026-08-04 18:23:12,L04,POSTO08,PRODUTO_D,SN04000855,PASS,66
2026-08-04 18:24:00,L04,POSTO07,PRODUTO_A,SN04000856,PASS,48
2026-08-04 18:24:48,L03,POSTO05,PRODUTO_B,SN04000857,PASS,48
2026-08-04 18:25:36,L01,POSTO02,PRODUTO_D,SN04000858,PASS,58
2026-08-04 18:26:24,L03,POSTO05,PRODUTO_B,SN04000859,FAIL,57
2026-08-04 18:27:12,L01,POSTO02,PRODUTO_A,SN04000860,PASS,42
2026-08-04 18:28:00,L01,POSTO01,PRODUTO_A,SN04000861,PASS,47
2026-08-04 18:28:48,L01,POSTO01,PRODUTO_B,SN04000862,PASS,54
2026-08-04 18:29:36,L02,POSTO03,PRODUTO_D,SN04000863,PASS,61
2026-08-04 18:30:24,L04,POSTO07,PRODUTO_A,SN04000864,PASS,52
2026-08-04 18:31:12,L02,POSTO03,PRODUTO_B,SN04000865,PASS,58
2026-08-04 18:32:00,L01,POSTO01,PRODUTO_D,SN04000866,PASS,63
2026-08-04 18:32:48,L03,POSTO05,PRODUTO_B,SN04000867,PASS,51
2026-08-04 18:33:36,L02,POSTO04,PRODUTO_D,SN04000868,PASS,54
2026-08-04 18:34:24,L01,POSTO01,PRODUTO_C,SN04000869,PASS,46
2026-08-04 18:35:12,L01,POSTO02,PRODUTO_A,SN04000870,PASS,52
2026-08-04 18:36:00,L04,POSTO08,PRODUTO_A,SN04000871,PASS,51
2026-08-04 18:36:48,L02,POSTO03,PRODUTO_C,SN04000872,PASS,56
2026-08-04 18:37:36,L02,POSTO04,PRODUTO_C,SN04000873,PASS,62
2026-08-04 18:38:24,L03,POSTO06,PRODUTO_A,SN04000874,PASS,43
2026-08-04 18:39:12,L04,POSTO08,PRODUTO_C,SN04000875,FAIL,43
2026-08-04 18:40:00,L02,POSTO03,PRODUTO_C,SN04000876,FAIL,67
2026-08-04 18:40:48,L04,POSTO08,PRODUTO_C,SN04000877,FAIL,75
2026-08-04 18:41:36,L04,POSTO08,PRODUTO_D,SN04000878,PASS,67
2026-08-04 18:42:24,L01,POSTO01,PRODUTO_C,SN04000879,PASS,49
2026-08-04 18:43:12,L02,POSTO04,PRODUTO_D,SN04000880,PASS,59
2026-08-04 18:44:00,L03,POSTO06,PRODUTO_C,SN04000881,PASS,60
2026-08-04 18:44:48,L04,POSTO08,PRODUTO_A,SN04000882,PASS,49
2026-08-04 18:45:36,L04,POSTO07,PRODUTO_C,SN04000883,PASS,62
2026-08-04 18:46:24,L03,POSTO05,PRODUTO_B,SN04000884,PASS,53
2026-08-04 18:47:12,L04,POSTO07,PRODUTO_C,SN04000885,PASS,62
2026-08-04 18:48:00,L02,POSTO04,PRODUTO_D,SN04000886,PASS,68
2026-08-04 18:48:48,L02,POSTO03,PRODUTO_D,SN04000887,PASS,63
2026-08-04 18:49:36,L04,POSTO07,PRODUTO_A,SN04000888,PASS,61
2026-08-04 18:50:24,L01,POSTO01,PRODUTO_B,SN04000889,PASS,49
2026-08-04 18:51:12,L01,POSTO02,PRODUTO_C,SN04000890,PASS,56
2026-08-04 18:52:00,L04,POSTO08,PRODUTO_B,SN04000891,PASS,58
2026-08-04 18:52:48,L01,POSTO02,PRODUTO_A,SN04000892,PASS,50
2026-08-04 18:53:36,L03,POSTO05,PRODUTO_B,SN04000893,PASS,50
2026-08-04 18:54:24,L01,POSTO01,PRODUTO_C,SN04000894,PASS,50
2026-08-04 18:55:12,L01,POSTO02,PRODUTO_C,SN04000895,FAIL,66
2026-08-04 18:56:00,L04,POSTO07,PRODUTO_B,SN04000896,PASS,57
2026-08-04 18:56:48,L03,POSTO06,PRODUTO_B,SN04000897,PASS,55
2026-08-04 18:57:36,L01,POSTO02,PRODUTO_B,SN04000898,PASS,47
2026-08-04 18:58:24,L02,POSTO04,PRODUTO_C,SN04000899,PASS,58
2026-08-04 18:59:12,L02,POSTO04,PRODUTO_D,SN04000900,PASS,58
2026-08-04 19:00:00,L03,POSTO06,PRODUTO_D,SN04000901,PASS,54
2026-08-04 19:00:48,L02,POSTO03,PRODUTO_D,SN04000902,PASS,51
2026-08-04 19:01:36,L04,POSTO08,PRODUTO_A,SN04000903,PASS,50
2026-08-04 19:02:24,L01,POSTO02,PRODUTO_A,SN04000904,PASS,45
2026-08-04 19:03:12,L03,POSTO06,PRODUTO_B,SN04000905,PASS,56
2026-08-04 19:04:00,L01,POSTO02,PRODUTO_B,SN04000906,PASS,47
2026-08-04 19:04:48,L01,POSTO02,PRODUTO_B,SN04000907,PASS,54
2026-08-04 19:05:36,L01,POSTO01,PRODUTO_D,SN04000908,PASS,58
2026-08-04 19:06:24,L04,POSTO07,PRODUTO_B,SN04000909,PASS,62
2026-08-04 19:07:12,L03,POSTO06,PRODUTO_A,SN04000910,PASS,49
2026-08-04 19:08:00,L01,POSTO01,PRODUTO_D,SN04000911,PASS,54
2026-08-04 19:08:48,L02,POSTO03,PRODUTO_D,SN04000912,PASS,60
2026-08-04 19:09:36,L02,POSTO04,PRODUTO_C,SN04000913,PASS,62
2026-08-04 19:10:24,L03,POSTO05,PRODUTO_D,SN04000914,PASS,62
2026-08-04 19:11:12,L02,POSTO03,PRODUTO_A,SN04000915,PASS,56
2026-08-04 19:12:00,L04,POSTO07,PRODUTO_D,SN04000916,PASS,72
2026-08-04 19:12:48,L04,POSTO07,PRODUTO_C,SN04000917,PASS,59
2026-08-04 19:13:36,L02,POSTO04,PRODUTO_A,SN04000918,PASS,52
2026-08-04 19:14:24,L02,POSTO03,PRODUTO_C,SN04000919,PASS,55
2026-08-04 19:15:12,L02,POSTO03,PRODUTO_A,SN04000920,PASS,51
2026-08-04 19:16:00,L01,POSTO02,PRODUTO_A,SN04000921,PASS,50
2026-08-04 19:16:48,L04,POSTO08,PRODUTO_A,SN04000922,PASS,43
2026-08-04 19:17:36,L03,POSTO06,PRODUTO_D,SN04000923,PASS,53
2026-08-04 19:18:24,L01,POSTO02,PRODUTO_B,SN04000924,PASS,54
2026-08-04 19:19:12,L03,POSTO05,PRODUTO_C,SN04000925,PASS,56
2026-08-04 19:20:00,L02,POSTO03,PRODUTO_A,SN04000926,PASS,53
2026-08-04 19:20:48,L03,POSTO06,PRODUTO_A,SN04000927,PASS,41
2026-08-04 19:21:36,L03,POSTO05,PRODUTO_B,SN04000928,PASS,53
2026-08-04 19:22:24,L02,POSTO03,PRODUTO_B,SN04000929,PASS,50
2026-08-04 19:23:12,L01,POSTO02,PRODUTO_A,SN04000930,PASS,46
2026-08-04 19:24:00,L01,POSTO02,PRODUTO_B,SN04000931,PASS,47
2026-08-04 19:24:48,L04,POSTO08,PRODUTO_A,SN04000932,PASS,61
2026-08-04 19:25:36,L04,POSTO07,PRODUTO_C,SN04000933,PASS,64
2026-08-04 19:26:24,L01,POSTO02,PRODUTO_A,SN04000934,PASS,36
2026-08-04 19:27:12,L04,POSTO08,PRODUTO_C,SN04000935,PASS,52
2026-08-04 19:28:00,L01,POSTO01,PRODUTO_B,SN04000936,PASS,51
2026-08-04 19:28:48,L01,POSTO02,PRODUTO_C,SN04000937,PASS,52
2026-08-04 19:29:36,L04,POSTO08,PRODUTO_B,SN04000938,PASS,50
2026-08-04 19:30:24,L04,POSTO08,PRODUTO_A,SN04000939,PASS,40
2026-08-04 19:31:12,L04,POSTO07,PRODUTO_B,SN04000940,PASS,64
2026-08-04 19:32:00,L01,POSTO01,PRODUTO_D,SN04000941,PASS,53
2026-08-04 19:32:48,L02,POSTO04,PRODUTO_C,SN04000942,PASS,63
2026-08-04 19:33:36,L01,POSTO01,PRODUTO_B,SN04000943,PASS,57
2026-08-04 19:34:24,L03,POSTO05,PRODUTO_C,SN04000944,PASS,63
2026-08-04 19:35:12,L02,POSTO03,PRODUTO_C,SN04000945,PASS,59
2026-08-04 19:36:00,L02,POSTO04,PRODUTO_A,SN04000946,PASS,51
2026-08-04 19:36:48,L04,POSTO08,PRODUTO_A,SN04000947,PASS,53
2026-08-04 19:37:36,L04,POSTO07,PRODUTO_A,SN04000948,PASS,57
2026-08-04 19:38:24,L03,POSTO05,PRODUTO_C,SN04000949,PASS,68
2026-08-04 19:39:12,L02,POSTO03,PRODUTO_C,SN04000950,PASS,57
2026-08-04 19:40:00,L02,POSTO03,PRODUTO_C,SN04000951,PASS,57
2026-08-04 19:40:48,L03,POSTO06,PRODUTO_D,SN04000952,PASS,62
2026-08-04 19:41:36,L04,POSTO08,PRODUTO_B,SN04000953,PASS,65
2026-08-04 19:42:24,L03,POSTO06,PRODUTO_D,SN04000954,PASS,57
2026-08-04 19:43:12,L03,POSTO06,PRODUTO_B,SN04000955,PASS,56
2026-08-04 19:44:00,L03,POSTO06,PRODUTO_D,SN04000956,PASS,64
2026-08-04 19:44:48,L02,POSTO03,PRODUTO_B,SN04000957,PASS,57
2026-08-04 19:45:36,L01,POSTO02,PRODUTO_A,SN04000958,PASS,44
2026-08-04 19:46:24,L02,POSTO04,PRODUTO_A,SN04000959,PASS,50
2026-08-04 19:47:12,L04,POSTO08,PRODUTO_A,SN04000960,PASS,46
2026-08-04 19:48:00,L03,POSTO05,PRODUTO_B,SN04000961,PASS,54
2026-08-04 19:48:48,L02,POSTO04,PRODUTO_A,SN04000962,PASS,52
2026-08-04 19:49:36,L02,POSTO03,PRODUTO_D,SN04000963,PASS,63
2026-08-04 19:50:24,L01,POSTO02,PRODUTO_A,SN04000964,PASS,44
2026-08-04 19:51:12,L04,POSTO07,PRODUTO_C,SN04000965,PASS,60
2026-08-04 19:52:00,L01,POSTO01,PRODUTO_C,SN04000966,PASS,53
2026-08-04 19:52:48,L03,POSTO06,PRODUTO_A,SN04000967,PASS,40
2026-08-04 19:53:36,L03,POSTO05,PRODUTO_A,SN04000968,PASS,43
2026-08-04 19:54:24,L01,POSTO02,PRODUTO_A,SN04000969,PASS,40
2026-08-04 19:55:12,L03,POSTO05,PRODUTO_B,SN04000970,PASS,54
2026-08-04 19:56:00,L02,POSTO04,PRODUTO_A,SN04000971,PASS,53
